player_display_name,player_name,position,recent_team,season,games,data_source,receiving_yards,receptions,targets,receiving_tds,receiving_epa,target_share,air_yards_share,wopr,catchRate,aDOT,yacPerRec,rushing_yards,carries,rushing_tds,rushing_epa,ypc,passing_yards,attempts,completions,passing_tds,passing_interceptions,passing_epa
Aaron Rodgers,A.Rodgers,QB,PIT,2025,16,reg_2025,-9,1,1,0,-1.5339853016194,0.0019157088122605,-0.0027439024390243,0.0009528315110737,1.0,-9.0,0.0,61,21,1,-2.95120707369991,2.9047619047619047,3322,498,327,24,7,28.3245858144168
Marcedes Lewis,M.Lewis,TE,DEN,2025,1,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Joe Flacco,J.Flacco,QB,CIN,2025,13,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,35,21,1,5.42383517105931,1.6666666666666667,2479,416,251,15,10,-40.872125217425
Josh Johnson,J.Johnson,QB,WAS,2025,3,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,55,12,1,-4.79932480363641,4.583333333333333,372,54,34,1,2,3.8190098875594
Matthew Stafford,M.Stafford,QB,LA,2025,17,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,1,29,0,-31.8353136098303,0.0344827586206896,4707,597,388,46,8,150.454307482114
Andy Dalton,A.Dalton,QB,CAR,2025,4,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,-2,5,0,-8.65915322024375,-0.4,293,37,25,1,1,-5.66167037785717
Tyrod Taylor,T.Taylor,QB,NYJ,2025,6,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,143,27,1,5.4132444769544,5.296296296296297,779,134,80,5,5,-13.3149107754829
Russell Wilson,R.Wilson,QB,NYG,2025,6,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,106,18,0,-1.28636391573001,5.888888888888889,831,119,69,3,3,-15.6662619395907
Kirk Cousins,K.Cousins,QB,ATL,2025,10,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,7,14,1,-2.49241856209119,0.5,1721,269,166,10,5,-0.930798277762301
Kyle Juszczyk,K.Juszczyk,RB,SF,2025,16,reg_2025,213,24,28,2,7.4226890297723,0.0509090909090909,0.0279329608938548,0.0959167089893347,0.8571428571428571,4.285714285714286,4.541666666666667,-3,2,0,-3.49747540056705,-1.5,0,0,0,0,0,
Adam Thielen,A.Thielen,WR,PIT,2025,14,reg_2025,186,19,35,0,5.17950284502888,0.0747863247863248,0.081447963800905,0.169193061840121,0.5428571428571428,8.742857142857142,2.3157894736842106,0,0,0,,,0,0,0,0,0,
Zach Ertz,Z.Ertz,TE,WAS,2025,13,reg_2025,504,50,72,4,11.7102959396067,0.166666666666667,0.16408204102051,0.364857428714357,0.6944444444444444,9.11111111111111,2.46,0,0,0,,,0,0,0,0,0,
Keenan Allen,K.Allen,WR,LAC,2025,17,reg_2025,777,81,122,4,34.9205234385767,0.224264705882353,0.225912890453146,0.494536082140731,0.6639344262295082,8.418032786885245,2.851851851851852,0,0,0,,,0,0,0,0,0,
Travis Kelce,T.Kelce,TE,KC,2025,17,reg_2025,851,76,108,5,40.4127537694483,0.19672131147541,0.162144275314361,0.408582959933168,0.7037037037037037,6.805555555555555,5.578947368421052,1,1,0,-1.87519072403666,1.0,0,0,0,0,0,
DeAndre Hopkins,D.Hopkins,WR,BAL,2025,17,reg_2025,330,22,39,2,9.4472290776597,0.0958230958230958,0.149912331969608,0.24867327611337,0.5641025641025641,13.153846153846152,2.9545454545454546,0,0,0,,,0,0,0,0,0,
Geno Smith,G.Smith,QB,LV,2025,15,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,109,41,0,-1.67355429116287,2.658536585365854,3025,448,302,19,17,-72.9214060488586
Brandin Cooks,B.Cooks,WR,BUF,2025,13,reg_2025,279,24,36,0,16.0357377615229,0.063716814159292,0.107791936494673,0.171029576785209,0.6666666666666666,14.333333333333334,1.7916666666666667,0,0,0,,,0,0,0,0,0,
Teddy Bridgewater,T.Bridgewater,QB,TB,2025,3,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,4,3,0,-0.0188060835935175,1.3333333333333333,62,15,8,0,0,-12.4985269496683
Jimmy Garoppolo,J.Garoppolo,QB,LA,2025,3,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,-10,9,0,0.0,-1.1111111111111112,0,0,0,0,0,
Davante Adams,D.Adams,WR,LA,2025,14,reg_2025,789,60,114,14,27.0334416795942,0.196213425129088,0.261215629522431,0.477171078359334,0.5263157894736842,12.666666666666666,1.95,0,0,0,,,0,0,0,0,0,
Mike Evans,M.Evans,WR,TB,2025,8,reg_2025,368,30,62,3,5.26632496287482,0.11460258780037,0.182948490230906,0.299967824862189,0.4838709677419355,13.290322580645162,1.2333333333333334,0,0,0,,,0,0,0,0,0,
Chris Manhertz,C.Manhertz,TE,NYG,2025,4,reg_2025,7,1,2,0,-0.380521384242456,0.003976143141153,0.0024591996422982,0.0076856544613383,0.5,5.5,6.0,0,0,0,,,0,0,0,0,0,
Jameis Winston,J.Winston,QB,NYG,2025,3,reg_2025,33,1,1,1,3.22335465252399,0.0019880715705765,0.0029063268499888,0.0050165361508569,1.0,13.0,20.0,23,7,1,4.28813393911696,3.2857142857142856,567,66,37,2,2,15.3917009882326
Stefon Diggs,S.Diggs,WR,NE,2025,17,reg_2025,1013,85,102,4,70.3703738886255,0.211618257261411,0.188855160450997,0.449625998207814,0.8333333333333334,8.53921568627451,4.1647058823529415,0,0,0,,,0,0,0,0,0,
Darren Waller,D.Waller,TE,MIA,2025,9,reg_2025,283,24,34,6,28.2662350166212,0.0735930735930736,0.106781677572873,0.185136784690622,0.7058823529411765,10.558823529411764,3.0416666666666665,4,1,0,0.367445847368799,4.0,0,0,0,0,0,
Raheem Mostert,R.Mostert,RB,LV,2025,12,reg_2025,70,12,12,0,1.46067424991634,0.0242914979757085,-0.0049875311720698,0.0329459751431139,1.0,-1.3333333333333333,7.166666666666667,104,22,0,-9.05524546572605,4.727272727272728,0,0,0,0,0,
DeAndre Carter,D.Carter,WR,CLE,2025,4,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Ameer Abdullah,A.Abdullah,RB,IND,2025,13,reg_2025,99,16,17,0,0.813748622837011,0.0320754716981132,-0.0006849315068493,0.0476337554923753,0.9411764705882352,-0.1764705882352941,6.5625,60,14,1,0.947982284880709,4.285714285714286,0,0,0,0,0,
Tyler Lockett,T.Lockett,WR,LV,2025,17,reg_2025,291,32,55,1,-8.54578603131468,0.10377358490566,0.106128550074738,0.229950362410807,0.5818181818181818,7.745454545454545,2.46875,0,0,0,,,0,0,0,0,0,
Marcus Mariota,M.Mariota,QB,WAS,2025,10,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,297,50,1,6.69584233178593,5.94,1695,227,139,10,7,-3.89857204396698
Sterling Shepard,S.Shepard,WR,TB,2025,13,reg_2025,371,39,53,1,-2.82666550064835,0.0979667282809612,0.100577264653641,0.217354177678991,0.7358490566037735,8.547169811320755,3.8205128205128207,19,4,0,0.182916748395655,4.75,0,0,0,0,0,
Austin Hooper,A.Hooper,TE,NE,2025,13,reg_2025,263,21,26,2,16.7977924192091,0.053941908713693,0.0507372072853426,0.116428908170279,0.8076923076923077,9.0,4.095238095238095,0,0,0,,,0,0,0,0,0,
Chris Moore,C.Moore,WR,WAS,2025,10,reg_2025,207,11,23,1,12.2828299902677,0.0532407407407407,0.0830415207603802,0.137990175643377,0.4782608695652174,14.434782608695652,4.818181818181818,9,1,0,0.725056131137535,9.0,0,0,0,0,0,
Brandon Allen,B.Allen,QB,TEN,2025,1,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,72,30,17,0,1,-24.0283908552294
Kalif Raymond,K.Raymond,WR,DET,2025,15,reg_2025,289,24,30,1,15.2050830178432,0.0545454545454545,0.0452840300107181,0.113517002825685,0.8,5.633333333333334,6.541666666666667,19,2,0,1.55514653946739,9.5,0,0,0,0,0,
Robbie Chosen,R.Chosen,WR,WAS,2025,3,reg_2025,53,5,9,0,-0.27111587714171,0.0208333333333333,0.0327663831915958,0.0541864682341171,0.5555555555555556,14.555555555555555,1.0,0,0,0,,,0,0,0,0,0,
Derrick Henry,D.Henry,RB,BAL,2025,17,reg_2025,150,15,21,0,-2.87575280852616,0.0515970515970516,0.0035067212156633,0.0798502822465417,0.7142857142857143,0.5714285714285714,9.0,1595,307,16,9.16617427023277,5.195439739413681,0,1,0,0,0,-0.459118590631988
Demarcus Robinson,D.Robinson,WR,SF,2025,14,reg_2025,276,22,35,1,7.57153426303163,0.0636363636363636,0.109869646182495,0.172363297782292,0.6285714285714286,13.485714285714286,1.6363636363636365,6,1,0,0.316402049735189,6.0,0,0,0,0,0,
C.J. Ham,C.Ham,RB,MIN,2025,8,reg_2025,11,2,2,0,0.748685327474959,0.0042735042735042,0.0005323396326856,0.0067828941531363,1.0,1.0,4.5,5,3,2,1.79571006973856,1.6666666666666667,0,0,0,0,0,
Carson Wentz,C.Wentz,QB,MIN,2025,5,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,57,11,0,-3.24826871609678,5.181818181818182,1216,169,110,6,5,6.30060296515278
Laquon Treadwell,L.Treadwell,WR,IND,2025,6,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Tyreek Hill,T.Hill,WR,MIA,2025,4,reg_2025,265,21,29,1,19.8345950107323,0.0627705627705628,0.118679357525283,0.177231394423542,0.7241379310344828,13.758620689655173,2.7142857142857144,0,0,0,,,0,0,0,0,0,
Dak Prescott,D.Prescott,QB,DAL,2025,17,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,177,53,2,-9.43114470178952,3.339622641509434,4552,600,404,30,10,114.349433204959
Hunter Henry,H.Henry,TE,NE,2025,17,reg_2025,768,60,87,7,37.6889966467623,0.180497925311203,0.153946227233304,0.378509247030118,0.6896551724137931,8.160919540229886,5.583333333333333,0,0,0,,,0,0,0,0,0,
Jared Goff,J.Goff,QB,DET,2025,17,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,45,19,0,-14.424143070451,2.3684210526315788,4564,578,393,34,8,106.460151239643
Tyler Higbee,T.Higbee,TE,LA,2025,10,reg_2025,281,25,36,3,9.38524499129964,0.0619621342512909,0.0394356005788712,0.120548121782146,0.6944444444444444,6.055555555555555,5.6,0,0,0,,,0,0,0,0,0,
Jacoby Brissett,J.Brissett,QB,ARI,2025,14,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,168,38,1,7.46279588393395,4.421052631578948,3366,485,315,23,8,-3.21543134285545
Mo Alie-Cox,M.Alie-Cox,TE,IND,2025,11,reg_2025,117,13,20,1,-0.859269793261774,0.0377358490566038,0.0212328767123288,0.0714667872835358,0.65,4.65,5.923076923076923,0,0,0,,,0,0,0,0,0,
Johnny Mundt,J.Mundt,TE,JAX,2025,12,reg_2025,111,9,19,0,3.97521754272748,0.0347349177330896,0.0204918032786885,0.0664466388947163,0.4736842105263157,5.2631578947368425,8.444444444444445,0,0,0,,,0,0,0,0,0,
Christian McCaffrey,C.McCaffrey,RB,SF,2025,17,reg_2025,924,102,129,7,39.0314516559859,0.234545454545455,0.0779795158286778,0.406403842898256,0.7906976744186046,2.5968992248062017,7.0588235294117645,1202,311,10,-21.050851137873,3.864951768488746,0,1,0,0,0,-0.770897071401123
Curtis Samuel,C.Samuel,WR,BUF,2025,6,reg_2025,81,7,9,1,8.80598493851721,0.0187891440501044,0.0401217487548423,0.0562689402035462,0.7777777777777778,16.11111111111111,3.857142857142857,0,0,0,,,0,0,0,0,0,
George Kittle,G.Kittle,TE,SF,2025,11,reg_2025,628,57,69,7,46.3200631268038,0.125454545454545,0.10707635009311,0.263135263246995,0.8260869565217391,6.666666666666667,4.421052631578948,-3,1,0,-0.98971250851173,-3.0,0,0,0,0,0,
Aaron Jones,A.Jones,RB,MIN,2025,12,reg_2025,199,28,41,1,-7.5507313445025,0.0876068376068376,-0.0066542454085706,0.126752284624257,0.6829268292682927,-0.6097560975609756,8.107142857142858,548,132,2,-2.3747202583086,4.151515151515151,0,0,0,0,0,
Kendrick Bourne,K.Bourne,WR,SF,2025,14,reg_2025,551,37,53,0,20.5468753896609,0.0963636363636364,0.135940409683426,0.239703741323853,0.6981132075471698,11.0188679245283,4.45945945945946,0,0,0,,,0,0,0,0,0,
Nick Mullens,N.Mullens,QB,JAX,2025,4,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,-8,12,0,-2.45989225647645,-0.6666666666666666,19,3,3,0,0,2.8997661510421
Taysom Hill,T.Hill,TE,NO,2025,13,reg_2025,91,11,16,0,-0.416505563419592,0.0283185840707965,0.0112805514936286,0.0503742621517347,0.6875,3.375,7.818181818181818,114,52,1,-14.218752735961,2.1923076923076925,57,6,2,1,0,-0.999598630666013
Tim Patrick,T.Patrick,WR,JAX,2025,13,reg_2025,187,15,24,3,5.69650346202586,0.0438756855575868,0.0528688524590164,0.102821725057692,0.625,10.75,3.6,0,0,0,,,0,0,0,0,0,
Patrick Ricard,P.Ricard,RB,BAL,2025,5,reg_2025,8,1,2,0,-0.494739742251113,0.0049140049140049,0.0017533606078316,0.0085983597964895,0.5,3.0,2.0,3,1,0,0.510267380392179,3.0,0,0,0,0,0,
Pharaoh Brown,P.Brown,TE,ARI,2025,5,reg_2025,1,2,2,0,-0.885376922233263,0.0032414910858995,0.0002145922746781,0.0050124512211239,1.0,0.5,0.0,0,0,0,,,0,0,0,0,0,
Anthony Firkser,A.Firkser,TE,DET,2025,5,reg_2025,53,8,10,0,1.63562383066164,0.0181818181818182,0.0093783494105037,0.0338375718600799,0.8,3.5,1.5,0,0,0,,,0,0,0,0,0,
Samaje Perine,S.Perine,RB,CIN,2025,15,reg_2025,87,17,21,0,-2.59301438659781,0.0345394736842105,-0.0067983853834714,0.0470503407578858,0.8095238095238095,-1.5238095238095235,6.411764705882353,382,84,3,-0.24908348934861,4.547619047619048,0,0,0,0,0,
James Conner,J.Conner,RB,ARI,2025,3,reg_2025,38,8,9,1,2.2344548034016,0.0145867098865478,-0.001931330472103,0.0205281334993496,0.8888888888888888,-1.0,8.5,95,32,1,-2.77954208484152,2.96875,0,0,0,0,0,
Mack Hollins,M.Hollins,WR,NE,2025,14,reg_2025,550,46,65,2,27.2005918990666,0.134854771784232,0.184518647007806,0.331445210581813,0.7076923076923077,13.092307692307692,2.347826086956522,4,1,0,-0.224169542314485,4.0,0,0,0,0,0,
Jamal Agnew,J.Agnew,WR,ATL,2025,11,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Eric Saubert,E.Saubert,TE,SEA,2025,9,reg_2025,31,4,7,0,2.55034893985918,0.0153846153846154,0.0074369189907038,0.0282827663704158,0.5714285714285714,4.0,4.0,0,0,0,,,0,0,0,0,0,
David Moore,D.Moore,WR,CAR,2025,3,reg_2025,5,1,1,0,-0.3032329112757,0.0020833333333333,0.0014492753623188,0.0041394927536231,1.0,5.0,0.0,12,1,0,1.035383395385,12.0,0,0,0,0,0,
Noah Brown,N.Brown,WR,WAS,2025,4,reg_2025,83,5,10,0,2.28402573490166,0.0231481481481482,0.0362681340670335,0.0601099160691457,0.5,14.5,2.2,0,0,0,,,0,0,0,0,0,
Cooper Rush,C.Rush,QB,BAL,2025,4,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,-4,4,0,-5.58112201245967,-1.0,303,52,34,0,4,-18.8471721773384
Austin Ekeler,A.Ekeler,RB,WAS,2025,2,reg_2025,38,5,7,0,0.229693296751536,0.0162037037037037,0.0030015007503751,0.0264066060808182,0.7142857142857143,1.7142857142857142,9.8,43,14,0,-1.16534707264509,3.071428571428572,0,0,0,0,0,
Robert Tonyan,R.Tonyan,TE,KC,2025,2,reg_2025,1,1,1,0,-0.518533631926402,0.0018214936247723,0.00022060445621,0.0028866635565054,1.0,1.0,0.0,0,0,0,,,0,0,0,0,0,
Dare Ogunbowale,D.Ogunbowale,RB,HOU,2025,14,reg_2025,76,10,13,0,-9.22710052876438,0.0235081374321881,0.0050367261280167,0.0387879144378939,0.7692307692307693,1.8461538461538465,5.6,25,11,1,-3.66174565446181,2.272727272727273,0,0,0,0,0,
JuJu Smith-Schuster,J.Smith-Schuster,WR,KC,2025,17,reg_2025,345,33,45,1,2.62107560196893,0.0819672131147541,0.0538274873152438,0.160630060792802,0.7333333333333333,5.422222222222223,5.787878787878788,0,0,0,,,0,0,0,0,0,
Jonnu Smith,J.Smith,TE,PIT,2025,17,reg_2025,222,38,54,2,0.541707462964432,0.103448275862069,0.0713414634146341,0.205111438183347,0.7037037037037037,4.333333333333333,4.7105263157894735,70,9,1,3.84702338749776,7.777777777777778,0,0,0,0,0,
Mitchell Trubisky,M.Trubisky,QB,BUF,2025,4,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,6,9,0,-6.79588433320168,0.6666666666666666,313,35,25,4,0,25.734475121659
Patrick Mahomes,P.Mahomes,QB,KC,2025,14,reg_2025,-10,1,1,0,-2.5388513491489,0.0018214936247723,-0.0017648356496801,0.0014968554823823,1.0,-8.0,-2.0,422,64,5,29.1644939678954,6.59375,3587,502,315,22,11,68.2469407761718
Evan Engram,E.Engram,TE,DEN,2025,16,reg_2025,461,50,76,1,3.49128043235745,0.13013698630137,0.0737522281639929,0.24683203916685,0.6578947368421053,4.355263157894737,6.04,7,1,0,0.254432351794094,7.0,0,0,0,0,0,
David Njoku,D.Njoku,TE,CLE,2025,11,reg_2025,293,33,48,4,-3.61477234348778,0.0919540229885057,0.0668428005284016,0.18472099485264,0.6875,5.270833333333333,4.848484848484849,0,0,0,,,0,0,0,0,0,
Zay Jones,Z.Jones,WR,ARI,2025,6,reg_2025,183,12,18,0,5.60252105724067,0.0291734197730956,0.0517167381974249,0.0799618463978409,0.6666666666666666,13.38888888888889,3.0,0,0,0,,,0,0,0,0,0,
Alvin Kamara,A.Kamara,RB,NO,2025,11,reg_2025,186,33,39,0,-11.6717303288865,0.0690265486725664,0.0068936703572174,0.108365392258902,0.8461538461538461,0.8461538461538461,6.121212121212121,471,131,1,-28.7749726018363,3.595419847328244,0,0,0,0,0,
Cooper Kupp,C.Kupp,WR,SEA,2025,16,reg_2025,593,47,70,2,7.63854969291928,0.153846153846154,0.141301460823373,0.329680253345592,0.6714285714285714,7.6,6.23404255319149,0,0,0,,,0,1,0,0,1,-5.37016646715347
Chris Godwin Jr.,C.Godwin,WR,TB,2025,9,reg_2025,360,33,51,2,14.7000971803238,0.0942698706099815,0.0801509769094139,0.197510489751562,0.6470588235294118,7.078431372549019,6.242424242424242,0,0,0,,,0,0,0,0,0,
Kareem Hunt,K.Hunt,RB,KC,2025,17,reg_2025,143,18,25,1,1.38476970680585,0.0455373406193078,0.0,0.0683060109289617,0.72,0.0,8.5,611,163,8,9.66942339667814,3.748466257668712,0,0,0,0,0,
Josh Reynolds,J.Reynolds,WR,NYJ,2025,5,reg_2025,101,11,21,0,-2.42220817906479,0.0444915254237288,0.0810810810810811,0.12349404489235,0.5238095238095238,13.142857142857142,1.2727272727272727,0,0,0,,,0,0,0,0,0,
Joshua Dobbs,J.Dobbs,QB,NE,2025,4,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,-5,10,0,-6.63265348016284,-0.5,65,10,7,0,0,-0.0719429492467123
Jeremy McNichols,J.McNichols,RB,WAS,2025,16,reg_2025,196,25,31,0,-1.14555140896548,0.0717592592592593,-0.0057528764382191,0.103611875382136,0.8064516129032258,-0.7419354838709677,8.88,221,44,1,1.44242093524383,5.0227272727272725,0,0,0,0,0,
River Cracraft,R.Cracraft,WR,WAS,2025,2,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Ross Dwelley,R.Dwelley,TE,DET,2025,4,reg_2025,7,2,5,0,-2.56429580663098,0.009090909090909,0.0002679528403001,0.0138239306245737,0.4,0.2,3.5,0,0,0,,,0,0,0,0,0,
Will Dissly,W.Dissly,TE,LAC,2025,8,reg_2025,97,11,16,0,2.80032492040922,0.0294117647058824,0.0158380994280686,0.0552043166584716,0.6875,4.5,6.0,0,0,0,,,0,0,0,0,0,
Tyler Conklin,T.Conklin,TE,LAC,2025,6,reg_2025,101,7,10,0,-3.67963386870474,0.0183823529411765,0.0098988121425428,0.0345026979115447,0.7,4.5,8.142857142857142,2,1,0,0.539093475381378,2.0,0,0,0,0,0,
Marquez Valdes-Scantling,M.Valdes-Scantling,WR,PIT,2025,9,reg_2025,120,14,29,1,-3.04496870971396,0.0527272727272727,0.0824022346368715,0.136772473336719,0.4827586206896552,12.20689655172414,2.0,0,0,0,,,0,0,0,0,0,
Courtland Sutton,C.Sutton,WR,DEN,2025,17,reg_2025,1017,74,124,7,45.5939169711768,0.212328767123288,0.343582887700535,0.559001172075306,0.5967741935483871,12.435483870967742,3.0,0,0,0,,,0,0,0,0,0,-4.03171936139203
Dallas Goedert,D.Goedert,TE,PHI,2025,15,reg_2025,591,60,82,11,36.1227757875291,0.176724137931034,0.130046843631497,0.356118997438599,0.7317073170731707,7.109756097560975,3.9,0,0,0,,,0,0,0,0,0,
Ian Thomas,I.Thomas,TE,LV,2025,9,reg_2025,114,13,13,0,5.07334593776614,0.0263157894736842,0.0130922693266833,0.0486382727392046,1.0,3.230769230769231,5.538461538461538,0,0,0,,,0,0,0,0,0,
Nyheim Hines,N.Miller-Hines,RB,NO,2025,4,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,-2,2,0,-1.51388250215678,-1.0,0,0,0,0,0,
Dalton Schultz,D.Schultz,TE,HOU,2025,17,reg_2025,777,82,106,3,36.7161405716526,0.191681735985533,0.138300104931794,0.384332677430556,0.7735849056603774,6.216981132075472,4.365853658536586,0,0,0,,,0,0,0,0,0,
Justin Watson,J.Watson,WR,HOU,2025,3,reg_2025,30,3,4,0,1.35150229306779,0.0072332730560578,0.006925498426023,0.015697758482303,0.75,8.25,4.666666666666667,0,0,0,,,0,0,0,0,0,
Ray-Ray McCloud,R.McCloud,WR,NYG,2025,6,reg_2025,69,7,15,0,-9.45197619696143,0.0289017341040462,0.0201438848920863,0.0574533205805298,0.4666666666666667,5.6,6.571428571428571,0,0,0,,,0,0,0,0,0,
Cedrick Wilson Jr.,C.Wilson,WR,MIA,2025,6,reg_2025,44,5,9,0,-2.21431182860397,0.0194805194805195,0.0234979179060083,0.045669321754985,0.5555555555555556,8.777777777777779,5.0,0,0,0,,,0,0,0,0,0,
Braxton Berrios,B.Berrios,WR,HOU,2025,4,reg_2025,37,6,8,0,2.35964007501025,0.0144665461121157,0.0050367261280167,0.0252255274577854,0.75,3.0,3.0,0,0,0,,,0,0,0,0,0,
Trent Sherfield,T.Sherfield,WR,ARI,2025,4,reg_2025,21,3,5,0,-0.854674596164841,0.0085616438356164,0.0100267379679144,0.0198611823309648,0.6,9.0,4.666666666666667,0,0,0,,,0,0,0,0,0,
Allen Lazard,A.Lazard,WR,NYJ,2025,9,reg_2025,70,10,18,1,-9.65738818456884,0.038135593220339,0.0417156286721504,0.0864043299010138,0.5555555555555556,7.888888888888889,3.3,0,0,0,,,0,0,0,0,0,
Kyle Allen,K.Allen,QB,DET,2025,2,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,-3,3,0,0.0,-1.0,0,2,0,0,0,-1.35526536774439
Tanner Hudson,T.Hudson,TE,CIN,2025,10,reg_2025,168,19,24,2,0.566147700697513,0.0394736842105263,0.0252814956447844,0.0769075732671385,0.7916666666666666,4.958333333333333,4.368421052631579,0,0,0,,,0,0,0,0,0,
Chase Edmonds,C.Edmonds,RB,WAS,2025,3,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Mark Andrews,M.Andrews,TE,BAL,2025,17,reg_2025,422,48,70,5,1.5476467463453,0.171990171990172,0.148451198129749,0.361901096676082,0.6857142857142857,7.257142857142857,2.1041666666666665,48,10,1,6.52073954662774,4.8,0,0,0,0,0,
Mason Rudolph,M.Rudolph,QB,PIT,2025,5,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,6,7,0,1.34117260714993,0.8571428571428571,310,52,38,2,2,2.50336368704777
Christian Kirk,C.Kirk,WR,HOU,2025,11,reg_2025,239,28,52,1,-21.1679273483629,0.0940325497287523,0.0766002098635887,0.19466897149764,0.5384615384615384,7.019230769230769,4.107142857142857,0,0,0,,,0,0,0,0,0,
Nick Chubb,N.Chubb,RB,HOU,2025,15,reg_2025,67,13,20,0,-2.43186531262472,0.0361663652802893,0.0031479538300104,0.0564531156014414,0.65,0.75,4.846153846153846,506,122,3,-13.6106800257833,4.147540983606557,0,0,0,0,0,
Lamar Jackson,L.Jackson,QB,BAL,2025,13,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,349,67,2,20.6087183911207,5.208955223880597,2549,302,192,21,7,18.1570221709542
Durham Smythe,D.Smythe,TE,CHI,2025,7,reg_2025,25,4,6,0,-0.253803549101576,0.0112781954887218,0.0048543689320388,0.0203153514855099,0.6666666666666666,4.0,3.75,0,0,0,,,0,0,0,0,0,
DJ Moore,D.Moore,WR,CHI,2025,17,reg_2025,682,50,85,6,13.6231974924865,0.159774436090226,0.199838187702265,0.379548385526924,0.5882352941176471,11.623529411764704,4.44,79,15,1,4.17283228132874,5.266666666666667,2,1,1,1,0,3.86819368979195
Mike Gesicki,M.Gesicki,TE,CIN,2025,12,reg_2025,307,28,42,2,4.38470020618127,0.0690789473684211,0.0888039090715955,0.165781157402748,0.6666666666666666,9.952380952380953,2.25,0,0,0,,,0,0,0,0,0,
Calvin Ridley,C.Ridley,WR,TEN,2025,7,reg_2025,303,17,36,0,12.2212250318653,0.0679245283018868,0.112855007473842,0.180885297684519,0.4722222222222222,12.583333333333334,4.941176470588236,0,0,0,,,0,0,0,0,0,
Saquon Barkley,S.Barkley,RB,PHI,2025,16,reg_2025,273,37,50,2,-4.97130264547002,0.107758620689655,0.0069150122685701,0.166478439622482,0.74,0.62,8.0,1140,280,7,-24.0965797156755,4.071428571428571,0,0,0,0,0,
KhaDarel Hodge,K.Hodge,WR,ATL,2025,8,reg_2025,31,3,10,0,-2.79216202942175,0.0192678227360308,0.0359712230215827,0.0540815902191542,0.3,15.0,3.0,0,0,0,,,0,0,0,0,0,
Baker Mayfield,B.Mayfield,QB,TB,2025,17,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,382,55,1,35.7214688725108,6.945454545454545,3693,543,343,26,11,0.677550827275322
Josh Allen,J.Allen,QB,BUF,2025,16,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,579,112,14,38.7725682293971,5.169642857142857,3668,460,319,25,10,71.3263364575351
Dante Pettis,D.Pettis,WR,NO,2025,8,reg_2025,127,9,11,0,-4.03264835797008,0.0194690265486726,0.0219344056820556,0.0445576238004477,0.8181818181818182,9.545454545454543,9.555555555555555,0,0,0,,,0,0,0,0,0,
Malik Turner,M.Turner,WR,SF,2025,2,reg_2025,0,0,1,0,-0.565274677006528,0.0018181818181818,-0.0011638733705772,0.0019125613678686,0.0,-5.0,,0,0,0,,,0,0,0,0,0,
Sam Darnold,S.Darnold,QB,SEA,2025,17,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,95,35,0,-12.9723850409396,2.7142857142857144,4048,477,323,25,14,74.5774671271899
Steven Sims,S.Sims,WR,ARI,2025,3,reg_2025,0,0,1,0,-0.555991165339947,0.0016207455429497,0.0004291845493562,0.0027315474989739,0.0,2.0,,0,0,0,,,0,0,0,0,0,
Brett Rypien,B.Rypien,QB,CIN,2025,1,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,-1.23787799407728
